1.827770769596099854e-01	-5.577575415372848511e-02	-5.625652149319648743e-03
-8.267273753881454468e-02	-1.202214658260345459e-01	-9.947434067726135254e-02
-2.137177065014839172e-02	8.864016830921173096e-02	3.968300670385360718e-02
2.879486083984375000e-01	-9.865004569292068481e-02	-2.643961012363433838e-01
-2.224018424749374390e-01	-5.969152972102165222e-02	5.579660460352897644e-02
8.938752114772796631e-02	-1.136374175548553467e-01	-1.429221332073211670e-01
1.812386326491832733e-02	-7.413312792778015137e-02	8.291249722242355347e-02
2.326772361993789673e-01	-2.041248045861721039e-02	-1.448808908462524414e-01
7.266750186681747437e-02	2.870972268283367157e-02	-6.554049253463745117e-02
-6.967789679765701294e-02	1.182337105274200439e-02	1.456342339515686035e-01
-6.921008229255676270e-02	-2.271730045322328806e-04	-4.244434460997581482e-02
3.227956593036651611e-02	-1.119047701358795166e-01	-3.404101729393005371e-02
7.422688603401184082e-02	1.181470695883035660e-02	-1.896498203277587891e-01
1.629382967948913574e-01	-3.089498355984687805e-02	-2.475028187036514282e-01
7.431352138519287109e-02	1.591241173446178436e-02	4.747991263866424561e-02
-5.887832865118980408e-02	4.636364057660102844e-02	2.558303773403167725e-01
-9.667756967246532440e-03	-7.785831391811370850e-02	-1.779024899005889893e-01
-1.376495361328125000e-01	-7.560586929321289062e-02	-1.004389300942420959e-02
5.984593927860260010e-02	-7.240048050880432129e-02	-2.507948577404022217e-01
2.969583570957183838e-01	-9.336546808481216431e-02	-1.657739728689193726e-01
1.473444849252700806e-01	-4.213984683156013489e-02	-1.002713516354560852e-01
-8.659238228574395180e-04	9.314504265785217285e-02	-6.697858870029449463e-02
-6.209758296608924866e-02	-2.567105740308761597e-02	5.839556083083152771e-02
-2.132845483720302582e-02	8.850155025720596313e-02	1.419090181589126587e-01
-4.642147943377494812e-02	-1.028083860874176025e-01	5.116745363920927048e-03
-2.259328588843345642e-02	-6.598970293998718262e-02	1.603617072105407715e-01
6.452407687902450562e-02	-3.732309117913246155e-02	-1.201187968254089355e-01
4.667784273624420166e-02	7.537677139043807983e-02	-1.446790248155593872e-01
1.018625721335411072e-01	-6.988813728094100952e-02	-1.359581016004085541e-02
-4.721058532595634460e-03	-8.444235473871231079e-02	-9.955231100320816040e-02
4.893027991056442261e-02	7.413792610168457031e-02	9.521427750587463379e-02
6.963537633419036865e-02	-1.898304745554924011e-02	1.170455813407897949e-01
1.132113859057426453e-01	-5.540323257446289062e-02	-1.894419044256210327e-01
2.779859006404876709e-01	-3.422166034579277039e-02	-2.221888899803161621e-01
5.248220264911651611e-02	7.009220868349075317e-02	-2.940046135336160660e-03
-6.900216639041900635e-02	2.380807325243949890e-02	-1.160384118556976318e-01
-6.150848418474197388e-02	-2.022188901901245117e-02	2.105217427015304565e-01
-6.151714548468589783e-02	4.904057458043098450e-02	8.429861068725585938e-02
6.677651405334472656e-02	4.778440669178962708e-02	-2.550398409366607666e-01
-6.528564542531967163e-02	4.010013118386268616e-02	1.481956429779529572e-02
-7.899952679872512817e-02	-6.365063041448593140e-02	-6.308880448341369629e-02
2.067741900682449341e-01	-3.363256156444549561e-02	-7.345867902040481567e-02
1.078401878476142883e-01	-3.927231580018997192e-02	-2.818091809749603271e-01
7.110812515020370483e-02	-1.237301062792539597e-02	-1.376907713711261749e-02
4.165317118167877197e-02	-7.872463762760162354e-02	2.123034186661243439e-02
2.784190475940704346e-01	-6.971488147974014282e-02	-1.065002158284187317e-01
1.823439002037048340e-01	-2.533319033682346344e-02	-1.836288869380950928e-01
-5.448174104094505310e-02	6.176684796810150146e-02	-5.879184231162071228e-02
-4.336769133806228638e-02	7.446713000535964966e-02	1.988264173269271851e-01
1.106124296784400940e-01	-1.068801060318946838e-01	-8.532729744911193848e-02
1.113264262676239014e-02	9.228738397359848022e-02	-1.937388628721237183e-01
2.929732501506805420e-01	-2.649406343698501587e-02	-1.483868956565856934e-01
-5.045074597001075745e-02	-6.607632339000701904e-02	1.073427870869636536e-01
5.551433190703392029e-02	-8.409583568572998047e-02	-8.327411115169525146e-02
-3.554480150341987610e-02	-1.064469367265701294e-01	-5.354193225502967834e-02
2.506101131439208984e-01	-8.504877984523773193e-02	-2.102076560258865356e-01
-6.018994376063346863e-02	-4.134282469749450684e-02	2.517786109820008278e-03
1.469979584217071533e-01	-7.084109634160995483e-02	3.725730255246162415e-02
5.222230032086372375e-02	-7.811821252107620239e-02	-1.692046076059341431e-01
-5.388571321964263916e-02	-7.837809622287750244e-02	-1.336784660816192627e-01
1.528023183345794678e-01	-7.248710840940475464e-02	-5.026723444461822510e-02
-1.810782849788665771e-01	-5.463220551609992981e-02	1.819821260869503021e-02
4.893027991056442261e-02	7.414659112691879272e-02	-8.469488471746444702e-02
5.819992348551750183e-02	6.298836320638656616e-02	-1.991880238056182861e-01
-6.076344847679138184e-02	-3.292217478156089783e-02	-1.037799641489982605e-01
4.173980653285980225e-02	-6.148481369018554688e-02	1.350650787353515625e-01
-3.770194947719573975e-02	-7.699198275804519653e-02	5.155161768198013306e-02
3.100398182868957520e-01	-8.080380409955978394e-02	-2.162892371416091919e-01
-2.447320520877838135e-02	8.729736506938934326e-02	-1.385571062564849854e-02
-8.832511957734823227e-04	9.329231083393096924e-02	9.252867102622985840e-02
-3.892346099019050598e-02	7.801039516925811768e-02	-1.078776642680168152e-01
2.566743791103363037e-01	-5.586238950490951538e-02	-2.676881253719329834e-01
7.258088141679763794e-02	2.907790988683700562e-02	-1.394949555397033691e-01
6.625672429800033569e-02	-2.838264591991901398e-02	-2.223621308803558350e-01
2.552016079425811768e-01	-6.616295874118804932e-02	-1.523633152246475220e-01
6.365775316953659058e-02	-3.368454053997993469e-02	3.968300670385360718e-02
6.859579682350158691e-02	-2.165132388472557068e-02	-7.105896621942520142e-02
3.023504838347434998e-02	8.681222796440124512e-02	3.898994997143745422e-02
2.313777506351470947e-01	-3.305212408304214478e-02	-1.935655921697616577e-01
-6.647250801324844360e-02	2.958904020488262177e-02	2.072297483682632446e-01
2.247070670127868652e-01	-3.778224065899848938e-02	-2.615748904645442963e-02
2.429706510156393051e-04	-8.305624127388000488e-02	-8.657779544591903687e-03
1.907472312450408936e-01	-4.646279290318489075e-02	-1.240259110927581787e-01
1.202286034822463989e-01	-5.827943235635757446e-02	-1.407052129507064819e-01
2.649910449981689453e-01	-1.775287091732025146e-02	-1.079383045434951782e-01
7.249425351619720459e-02	2.925810590386390686e-02	1.225034072995185852e-01
1.088797822594642639e-01	-5.803685262799263000e-02	-6.522861868143081665e-02
-6.454927474260330200e-02	-2.006595209240913391e-02	1.089021638035774231e-01
-9.264410287141799927e-02	-7.014804333448410034e-02	-1.966006495058536530e-02
5.932614952325820923e-02	-5.325475707650184631e-02	8.871684223413467407e-02
3.182041645050048828e-02	-7.551924139261245728e-02	-2.099217623472213745e-01
-5.943450704216957092e-02	-3.146675229072570801e-02	1.549038738012313843e-01
-5.620572343468666077e-02	5.937579646706581116e-02	1.579359918832778931e-01
7.422688603401184082e-02	3.844542661681771278e-03	-2.632699012756347656e-01
-3.059810027480125427e-02	-5.799354240298271179e-02	2.100019752979278564e-01
6.149195134639739990e-02	5.840551480650901794e-02	5.432385578751564026e-02
1.178895309567451477e-01	-3.086899034678936005e-02	-2.266244441270828247e-01
3.010300397872924805e-01	-5.381787195801734924e-02	-2.663886547088623047e-01
2.770538628101348877e-02	-8.097707480192184448e-02	-1.323226839303970337e-01
-1.336384713649749756e-01	-5.348866805434226990e-02	-4.824870452284812927e-02
-6.860872730612754822e-03	-7.040794193744659424e-02	1.196445599198341370e-01
8.202379196882247925e-02	-7.716525346040725708e-02	-1.170520186424255371e-01
2.172775939106941223e-02	9.044211357831954956e-02	1.361046880483627319e-01
7.121570874005556107e-03	9.284183382987976074e-02	-1.446677744388580322e-01
6.573694199323654175e-02	-5.366192758083343506e-02	-4.244434460997581482e-02
7.050170004367828369e-02	-1.607220619916915894e-02	-1.569288372993469238e-01
-4.934791475534439087e-02	-8.400920033454895020e-02	-8.725919574499130249e-02
-6.967789679765701294e-02	1.591241173446178436e-02	5.570996925234794617e-02
7.266750186681747437e-02	2.858757227659225464e-02	-4.412793088704347610e-03
-6.021765992045402527e-02	-1.181856356561183929e-02	2.516720890998840332e-01
1.994104683399200439e-01	-2.882446907460689545e-02	-2.217643857002258301e-01
1.866098307073116302e-02	-1.168428137898445129e-01	-7.332006841897964478e-02
1.885157451033592224e-02	9.125645458698272705e-02	-3.014256805181503296e-02
1.422331929206848145e-01	-3.283553943037986755e-02	-1.655400693416595459e-01
-6.856034696102142334e-02	-4.099632147699594498e-03	1.889126934111118317e-02
1.464781761169433594e-01	-7.586577534675598145e-02	-5.712285637855529785e-03
6.582356244325637817e-02	-5.366192758083343506e-02	-1.553933019749820232e-03
1.568740308284759521e-01	-4.609027132391929626e-02	-2.100863605737686157e-01
3.009434342384338379e-01	-5.007535591721534729e-02	-1.804841309785842896e-01
2.328505069017410278e-01	-4.169802367687225342e-02	-1.034507527947425842e-01
-6.824847310781478882e-02	2.766320481896400452e-02	-7.514800876379013062e-02
5.239557102322578430e-02	-1.173626035451889038e-01	2.653487608768045902e-04
5.967267230153083801e-02	6.061464175581932068e-02	-4.512994363903999329e-02
-5.886986036784946918e-04	-8.045728504657745361e-02	3.101978078484535217e-02
-5.481787398457527161e-02	-7.881126552820205688e-02	-2.763023599982261658e-02
-3.678364306688308716e-02	7.969105988740921021e-02	8.022689074277877808e-02
1.883424445986747742e-02	9.125645458698272705e-02	-1.078690066933631897e-01
-5.620572343468666077e-02	5.937579646706581116e-02	4.747991263866424561e-02
2.342366129159927368e-01	-5.636485293507575989e-02	-5.860992148518562317e-02
-6.061096861958503723e-02	-3.726245090365409851e-02	-3.837262466549873352e-02
2.637782096862792969e-01	-2.865120954811573029e-02	-1.729211360216140747e-01
-6.493428372777998447e-04	-8.496214449405670166e-02	-4.660269245505332947e-02
7.656595855951309204e-02	-6.070513650774955750e-02	-1.977152824401855469e-01
7.431352138519287109e-02	7.725665345788002014e-03	8.429861068725585938e-02
3.550228476524353027e-02	8.431721478700637817e-02	-2.213398814201354980e-01
3.136485582217574120e-03	9.339626878499984741e-02	1.074784528464078903e-02
-6.283395737409591675e-02	4.616438597440719604e-02	-2.199913561344146729e-02
-6.412477046251296997e-02	4.335749894380569458e-02	1.211173012852668762e-01
6.677651405334472656e-02	4.778440669178962708e-02	-1.078603416681289673e-01
6.244491040706634521e-02	-6.902182847261428833e-02	5.527679994702339172e-02
8.860784769058227539e-02	-5.516067147254943848e-02	-2.344213426113128662e-01
1.181494295597076416e-01	-1.043677702546119690e-01	-1.219034194946289062e-01
7.405363023281097412e-02	1.181470695883035660e-02	-2.264512032270431519e-01
1.839032769203186035e-01	-5.399113148450851440e-02	-4.435025528073310852e-02
2.778126299381256104e-01	-1.034148111939430237e-01	-2.259314060211181641e-01
9.034048020839691162e-02	-6.191798299551010132e-02	-1.610871702432632446e-01
-1.831365376710891724e-02	-1.188353523612022400e-01	-1.021715998649597168e-02
1.416267603635787964e-01	-7.395985722541809082e-02	-8.510205149650573730e-02
2.543353140354156494e-01	-8.894722908735275269e-02	-2.550398409366607666e-01
8.375643938779830933e-02	-1.138973161578178406e-01	-1.067774370312690735e-01
5.222230032086372375e-02	-8.149686455726623535e-02	-2.615748904645442963e-02
7.388036698102951050e-02	6.733765530952950940e-06	-1.201361194252967834e-01
1.091396808624267578e-01	-6.408378481864929199e-02	-9.952631592750549316e-02
-5.897621810436248779e-02	5.457637459039688110e-02	-1.283090114593505859e-01
-1.685166060924530029e-01	-5.695395171642303467e-02	-1.385571062564849854e-02
-5.631921440362930298e-02	-7.283364981412887573e-02	2.287635579705238342e-02
2.580604851245880127e-01	-9.293231368064880371e-02	-1.775559633970260620e-01
-6.777199357748031616e-02	-7.764175068587064743e-03	1.783812046051025391e-01
1.710817217826843262e-01	-4.158539697527885437e-02	-7.575443387031555176e-02
5.187577381730079651e-02	-1.188353523612022400e-01	-6.721249967813491821e-02
2.918470501899719238e-01	-7.032130658626556396e-02	-1.416148543357849121e-01
-1.554142124950885773e-02	-7.482618093490600586e-02	8.204615861177444458e-02
1.331368088722229004e-01	-2.787151746451854706e-02	-2.623169422149658203e-01
-3.797917068004608154e-02	7.724802941083908081e-02	2.318332642316818237e-01
1.510696858167648315e-01	-3.616221994161605835e-02	-1.328918486833572388e-01
-6.967789679765701294e-02	1.591241173446178436e-02	-9.697358123958110809e-03
1.794850528240203857e-01	-2.770691365003585815e-02	-1.490972787141799927e-01
6.790274381637573242e-02	4.489089176058769226e-02	2.408920042216777802e-02
7.422688603401184082e-02	3.835879033431410789e-03	-4.244434460997581482e-02
3.031958639621734619e-01	-1.291013043373823166e-02	-1.200754866003990173e-01
-2.132845483720302582e-02	8.850155025720596313e-02	1.787277311086654663e-01
-6.129189953207969666e-02	-2.889377996325492859e-02	-7.106763124465942383e-02
1.979586295783519745e-02	-1.086127385497093201e-01	-2.160355914384126663e-03
2.518229484558105469e-01	-5.831408128142356873e-02	-1.897017955780029297e-01
-1.378278713673353195e-02	-1.166695430874824524e-01	-7.715787738561630249e-02
4.009379073977470398e-02	8.109449595212936401e-02	-1.760139167308807373e-01
2.439394146203994751e-01	-2.574036270380020142e-02	-7.754772156476974487e-02
